endate,agcode1,line,branch,idate,edate,pcategory,ptype,vuse,brand,body,model,color,transmission,fuel,prem
3/14/17,ID00154,MC,BTARLA,3/21/17,3/21/18,CTPL,Premium,Private,Toyota,MPV,2012,Black,Automatic,Gasoline,199.55
6/12/18,ID00154,MC,BTARLA,6/19/18,6/19/19,CTPL,Premium,Private,Toyota,MPV,2012,Black,Automatic,Gasoline,199.55
9/10/19,ID00154,MC,BTARLA,9/17/19,9/17/20,CTPL,Premium,Private,Toyota,MPV,2012,Black,Automatic,Gasoline,199.55
12/8/20,ID00154,MC,BTARLA,12/15/20,12/15/21,CTPL,Premium,Private,Toyota,MPV,2012,Black,Automatic,Gasoline,199.55
10/16/12,ID00155,MC,IMECA,10/23/12,11/23/13,Comprehensive,Basic,Private,Honda,Sedan,2011,White,Automatic,Gasoline,447.01
2/7/14,ID00155,MC,IMECA,2/14/14,2/14/15,Comprehensive,Basic,Private,Honda,Sedan,2011,White,Automatic,Gasoline,447.01
6/1/15,ID00155,MC,IMECA,6/8/15,6/8/16,Comprehensive,Basic,Private,Honda,Sedan,2011,White,Automatic,Gasoline,447.01
9/22/16,ID00155,MC,IMECA,9/29/16,9/29/17,Comprehensive,Basic,Private,Honda,Sedan,2011,White,Automatic,Gasoline,447.01
1/14/18,ID00155,MC,IMECA,1/21/18,1/21/19,Comprehensive,Basic,Private,Honda,Sedan,2011,White,Automatic,Gasoline,447.01
5/8/19,ID00155,MC,IMECA,5/15/19,5/15/20,Comprehensive,Basic,Private,Honda,Sedan,2011,White,Automatic,Gasoline,447.01
8/29/20,ID00155,MC,IMECA,9/5/20,9/5/21,Comprehensive,Basic,Private,Honda,SUV,2020,Silver,Automatic,Diesel,957.88
12/21/21,ID00155,MC,IMECA,12/28/21,12/28/22,Comprehensive,Basic,Private,Honda,SUV,2020,Silver,Automatic,Diesel,957.88
4/30/12,ID00156,MC,IMECA,5/7/12,5/7/13,CTPL,Premium,Private,Toyota,MPV,2012,Black,Automatic,Gasoline,199.55
7/29/13,ID00156,MC,IMECA,8/5/13,8/5/14,CTPL,Premium,Private,Toyota,MPV,2012,Black,Automatic,Gasoline,199.55
10/27/14,ID00156,MC,IMECA,11/3/14,11/3/15,CTPL,Premium,Private,Toyota,MPV,2012,Black,Automatic,Gasoline,199.55
1/25/16,ID00156,MC,IMECA,2/1/16,2/1/17,CTPL,Premium,Private,Toyota,MPV,2012,Black,Automatic,Gasoline,199.55
4/24/17,ID00156,MC,IMECA,5/1/17,5/1/18,CTPL,Premium,Private,Mitsubishi,SUV,2017,Silver,Automatic,Diesel,957.88
7/23/18,ID00156,MC,IMECA,7/30/18,7/30/19,CTPL,Premium,Private,Mitsubishi,SUV,2017,Silver,Automatic,Diesel,957.88
10/21/19,ID00156,MC,IMECA,10/28/19,10/28/20,CTPL,Premium,Private,Mitsubishi,SUV,2017,Silver,Automatic,Diesel,957.88
1/18/21,ID00156,MC,IMECA,1/25/21,1/25/22,CTPL,Premium,Private,Mitsubishi,SUV,2017,Silver,Automatic,Diesel,957.88
9/14/12,ID00157,MC,IMECA,9/21/12,9/21/13,Comprehensive,Basic,Private,Nissan,Sedan,2010,White,Manual,Gasoline,447.01
1/6/14,ID00157,MC,IMECA,1/13/14,1/13/15,Comprehensive,Basic,Private,Nissan,Sedan,2010,White,Manual,Gasoline,447.01
4/30/15,ID00157,MC,IMECA,5/7/15,5/7/16,Comprehensive,Basic,Private,Nissan,Sedan,2010,White,Manual,Gasoline,447.01
8/21/16,ID00157,MC,IMECA,8/28/16,8/28/17,Comprehensive,Basic,Private,Nissan,Sedan,2010,White,Manual,Gasoline,447.01
12/13/17,ID00157,MC,IMECA,12/20/17,12/20/18,Comprehensive,Basic,Private,Mazda,MPV,2017,Red,Automatic,Gasoline,199.55
4/6/19,ID00157,MC,IMECA,4/13/19,4/13/20,Comprehensive,Basic,Private,Mazda,MPV,2017,Red,Automatic,Gasoline,199.55
7/28/20,ID00157,MC,IMECA,8/4/20,8/4/21,Comprehensive,Basic,Private,Mazda,MPV,2017,Red,Automatic,Gasoline,199.55
11/19/21,ID00157,MC,IMECA,11/26/21,11/26/22,Comprehensive,Basic,Private,Mazda,MPV,2017,Red,Automatic,Gasoline,199.55
5/26/12,ID00158,MC,HOCOC,6/2/12,6/2/13,CTPL,Premium,Commercial,Nissan,Van,2012,Black,Automatic,Diesel,848.75
8/24/13,ID00158,MC,HOCOC,8/31/13,8/31/14,CTPL,Premium,Commercial,Nissan,Van,2012,Black,Automatic,Diesel,848.75
11/22/14,ID00158,MC,HOCOC,11/29/14,11/29/15,CTPL,Premium,Commercial,Nissan,Van,2012,Black,Automatic,Diesel,848.75
2/20/16,ID00158,MC,HOCOC,2/27/16,2/27/17,CTPL,Premium,Commercial,Nissan,Van,2012,Black,Automatic,Diesel,848.75
5/20/17,ID00158,MC,HOCOC,5/27/17,5/27/18,CTPL,Premium,Commercial,Nissan,Van,2012,Black,Automatic,Diesel,848.75
8/18/18,ID00158,MC,HOCOC,8/25/18,8/25/19,CTPL,Premium,Commercial,Toyota,Van,2018,Black,Automatic,Diesel,848.75
11/16/19,ID00158,MC,HOCOC,11/23/19,11/23/20,CTPL,Premium,Commercial,Toyota,Van,2018,Black,Automatic,Diesel,848.75
2/13/21,ID00158,MC,HOCOC,2/20/21,2/20/22,CTPL,Premium,Commercial,Toyota,Van,2018,Black,Automatic,Diesel,848.75
11/17/12,ID00159,MC,BTARLA,11/24/12,11/24/13,Comprehensive,Premium,Private,Kia,Hatchback,2012,White,Manual,Gasoline,486.92
3/11/14,ID00159,MC,BTARLA,3/18/14,3/18/15,Comprehensive,Premium,Private,Kia,Hatchback,2012,White,Manual,Gasoline,486.92
7/3/15,ID00159,MC,BTARLA,7/10/15,7/10/16,Comprehensive,Premium,Private,Kia,Hatchback,2012,White,Manual,Gasoline,486.92
10/24/16,ID00159,MC,BTARLA,10/31/16,10/31/17,Comprehensive,Premium,Private,Kia,Hatchback,2012,White,Manual,Gasoline,486.92
2/15/18,ID00159,MC,BTARLA,2/22/18,2/22/19,Comprehensive,Premium,Private,Kia,Hatchback,2012,Red,Automatic,Gasoline,486.92
6/9/19,ID00159,MC,BTARLA,6/16/19,6/16/20,Comprehensive,Premium,Private,Kia,Hatchback,2012,Red,Automatic,Gasoline,486.92
9/30/20,ID00159,MC,BTARLA,10/7/20,10/7/21,Comprehensive,Premium,Private,Honda,MPV,2020,Red,Automatic,Diesel,199.55
5/26/12,ID00160,MC,BTARLA,6/2/12,6/2/13,Comprehensive,Premium,Private,Hyundai,Sedan,2012,Blue,Automatic,Gasoline,447.01
8/24/13,ID00160,MC,BTARLA,8/31/13,8/31/14,Comprehensive,Premium,Private,Hyundai,Sedan,2012,Blue,Automatic,Gasoline,447.01
11/22/14,ID00160,MC,BTARLA,11/29/14,11/29/15,Comprehensive,Premium,Private,Hyundai,Sedan,2012,Blue,Automatic,Gasoline,447.01
2/20/16,ID00160,MC,BTARLA,2/27/16,2/27/17,Comprehensive,Premium,Private,Hyundai,Sedan,2012,Blue,Automatic,Gasoline,447.01
5/20/17,ID00160,MC,BTARLA,5/27/17,5/27/18,Comprehensive,Premium,Private,Hyundai,Sedan,2012,Blue,Automatic,Gasoline,447.01
8/18/18,ID00160,MC,BTARLA,8/25/18,8/25/19,Comprehensive,Premium,Private,Hyundai,Sedan,2012,Blue,Automatic,Gasoline,447.01
11/16/19,ID00160,MC,BTARLA,11/23/19,11/23/20,Comprehensive,Premium,Commercial,Mitsubishi,SUV,2018,Silver,Automatic,Diesel,957.88
2/13/21,ID00160,MC,BTARLA,2/20/21,2/20/22,Comprehensive,Premium,Commercial,Mitsubishi,SUV,2018,Silver,Automatic,Diesel,957.88
12/16/12,ID00161,MC,BGRN,12/23/12,12/23/13,Comprehensive,Basic,Private,Suzuki,Hatchback,2012,Yellow,Manual,Gasoline,486.92
12/30/13,ID00161,MC,BGRN,12/31/13,12/31/14,Comprehensive,Basic,Private,Suzuki,Hatchback,2012,Yellow,Manual,Gasoline,486.92
1/13/15,ID00161,MC,BGRN,1/8/15,1/8/16,Comprehensive,Basic,Private,Suzuki,Hatchback,2012,Yellow,Manual,Gasoline,486.92
1/27/16,ID00161,MC,BGRN,1/16/16,1/15/17,Comprehensive,Basic,Private,Suzuki,Hatchback,2012,Yellow,Manual,Gasoline,486.92
2/9/17,ID00161,MC,BGRN,1/23/17,1/23/18,Comprehensive,Basic,Private,Toyota,Sedan,2018,Red,Automatic,Gasoline,447.01
2/23/18,ID00161,MC,BGRN,1/31/18,1/31/19,Comprehensive,Basic,Private,Toyota,Sedan,2018,Red,Automatic,Gasoline,447.01
3/9/19,ID00161,MC,BGRN,2/8/19,2/8/20,Comprehensive,Basic,Private,Toyota,Sedan,2018,Red,Automatic,Gasoline,447.01
3/22/20,ID00161,MC,BGRN,2/16/20,2/16/21,Comprehensive,Basic,Private,Toyota,Sedan,2018,Red,Automatic,Gasoline,447.01
4/5/21,ID00161,MC,BGRN,2/23/21,2/23/22,Comprehensive,Basic,Private,Toyota,Sedan,2018,Red,Automatic,Gasoline,447.01
10/21/14,ID00162,MC,IMECA,10/28/14,10/28/15,CTPL,Premium,Commercial,Mitsubishi,SUV,2014,Black,Automatic,Diesel,957.88
11/7/15,ID00162,MC,IMECA,11/14/15,11/14/16,CTPL,Premium,Commercial,Mitsubishi,SUV,2014,Black,Automatic,Diesel,957.88
11/23/16,ID00162,MC,IMECA,11/30/16,11/30/17,CTPL,Premium,Commercial,Mitsubishi,SUV,2014,Black,Automatic,Diesel,957.88
12/10/17,ID00162,MC,IMECA,12/17/17,12/17/18,CTPL,Premium,Commercial,Mitsubishi,SUV,2014,Black,Automatic,Diesel,957.88
12/27/18,ID00162,MC,IMECA,1/3/19,1/3/20,CTPL,Premium,Commercial,Mitsubishi,SUV,2014,Black,Automatic,Diesel,957.88
1/13/20,ID00162,MC,IMECA,1/20/20,1/24/21,CTPL,Premium,Commercial,Mitsubishi,SUV,2014,Black,Automatic,Diesel,957.88
1/29/21,ID00162,MC,IMECA,2/5/21,2/5/22,CTPL,Premium,Commercial,Mitsubishi,SUV,2014,Black,Automatic,Diesel,957.88
10/16/12,ID00163,MC,BGRN,10/23/12,10/23/13,Comprehensive,Premium,Private,Mazda,Sedan,2012,White,Automatic,Gasoline,447.01
2/7/14,ID00163,MC,BGRN,2/14/14,2/14/15,Comprehensive,Premium,Private,Mazda,Sedan,2012,White,Automatic,Gasoline,447.01
6/1/15,ID00163,MC,BGRN,6/8/15,6/8/16,Comprehensive,Premium,Private,Mazda,Sedan,2012,White,Automatic,Gasoline,447.01
9/22/16,ID00163,MC,BGRN,9/29/16,9/29/17,Comprehensive,Premium,Private,Mazda,Sedan,2012,White,Automatic,Gasoline,447.01
1/14/18,ID00163,MC,BGRN,1/21/18,1/21/19,Comprehensive,Premium,Private,Mazda,Sedan,2012,White,Automatic,Gasoline,447.01
5/8/19,ID00163,MC,BGRN,5/15/19,5/15/20,Comprehensive,Premium,Private,Mazda,Sedan,2012,White,Automatic,Gasoline,447.01
8/29/20,ID00163,MC,BGRN,9/5/20,9/5/21,Comprehensive,Premium,Private,Mazda,Sedan,2012,White,Automatic,Gasoline,447.01
5/12/13,ID00164,MC,IMECA,5/19/13,5/19/14,CTPL,Premium,Commercial,Isuzu,Pickup,2013,Black,Automatic,Diesel,1211.25
8/10/14,ID00164,MC,IMECA,8/17/14,8/17/15,CTPL,Premium,Commercial,Isuzu,Pickup,2013,Black,Automatic,Diesel,1211.25
11/8/15,ID00164,MC,IMECA,11/15/15,11/15/16,CTPL,Premium,Commercial,Isuzu,Pickup,2013,Black,Automatic,Diesel,1211.25
2/5/17,ID00164,MC,IMECA,2/12/17,2/12/18,CTPL,Premium,Commercial,Isuzu,Pickup,2013,Black,Automatic,Diesel,1211.25
5/6/18,ID00164,MC,IMECA,5/13/18,5/13/19,CTPL,Premium,Commercial,Isuzu,Pickup,2013,Black,Automatic,Diesel,1211.25
8/4/19,ID00164,MC,IMECA,8/11/19,8/11/20,CTPL,Premium,Commercial,Isuzu,Pickup,2013,Black,Automatic,Diesel,1211.25
11/1/20,ID00164,MC,IMECA,11/8/20,11/8/21,CTPL,Premium,Commercial,Isuzu,Pickup,2013,Black,Automatic,Diesel,1211.25
9/9/12,ID00165,MC,BCDO,9/16/12,10/17/13,Comprehensive,Basic,Private,Suzuki,Sedan,2012,Yellow,Automatic,Gasoline,447.01
1/1/14,ID00165,MC,BCDO,1/8/14,1/8/15,Comprehensive,Basic,Private,Suzuki,Sedan,2012,Yellow,Automatic,Gasoline,447.01
4/25/15,ID00165,MC,BCDO,5/2/15,5/2/16,Comprehensive,Basic,Private,Suzuki,Sedan,2012,Yellow,Automatic,Gasoline,447.01
8/16/16,ID00165,MC,BCDO,8/23/16,8/23/17,Comprehensive,Basic,Private,Suzuki,Sedan,2012,Yellow,Automatic,Gasoline,447.01
12/8/17,ID00165,MC,BCDO,12/15/17,12/15/18,Comprehensive,Basic,Private,Suzuki,Sedan,2012,Yellow,Automatic,Gasoline,447.01
4/1/19,ID00165,MC,BCDO,4/8/19,4/8/20,Comprehensive,Basic,Private,Suzuki,Sedan,2012,Yellow,Automatic,Gasoline,447.01
7/23/20,ID00165,MC,BCDO,7/30/20,7/30/21,Comprehensive,Basic,Private,Honda,SUV,2020,Silver,Automatic,Diesel,957.88
11/14/21,ID00165,MC,BCDO,11/21/21,11/21/22,Comprehensive,Basic,Private,Honda,SUV,2020,Silver,Automatic,Diesel,957.88
5/27/18,ID00166,MC,BCDO,6/3/18,6/3/19,CTPL,Premium,Commercial,Toyota,Van,2018,Black,Automatic,Diesel,848.75
6/27/19,ID00166,MC,BCDO,7/4/19,7/4/20,CTPL,Premium,Commercial,Toyota,Van,2018,Black,Automatic,Diesel,848.75
10/18/20,ID00166,MC,BCDO,10/25/20,10/25/21,CTPL,Premium,Commercial,Toyota,Van,2018,Black,Automatic,Diesel,848.75
5/31/12,ID00167,MC,HOCOC,6/8/12,6/8/13,CTPL,Basic,Private,Toyota,Sedan,2011,Black,Automatic,Gasoline,447.01
7/6/13,ID00167,MC,HOCOC,7/13/13,8/13/14,CTPL,Basic,Private,Toyota,Sedan,2011,Black,Automatic,Gasoline,447.01
8/13/14,ID00167,MC,HOCOC,8/20/14,9/19/15,CTPL,Basic,Private,Toyota,Sedan,2011,Black,Automatic,Gasoline,447.01
9/20/15,ID00167,MC,HOCOC,9/27/15,10/28/16,CTPL,Basic,Private,Toyota,Sedan,2011,Black,Automatic,Gasoline,447.01
10/27/16,ID00167,MC,HOCOC,11/3/16,11/3/17,Comprehensive,Basic,Private,Toyota,Sedan,2011,Black,Automatic,Gasoline,447.01
12/4/17,ID00167,MC,HOCOC,12/11/17,12/11/18,Comprehensive,Basic,Private,Toyota,Sedan,2011,Black,Automatic,Gasoline,447.01
1/11/19,ID00167,MC,HOCOC,1/18/19,1/18/20,Comprehensive,Premium,Private,Mitsubishi ,SUV,2018,Silver,Automatic,Diesel,957.88
2/18/20,ID00167,MC,HOCOC,2/25/20,2/25/21,Comprehensive,Premium,Private,Mitsubishi ,SUV,2018,Silver,Automatic,Diesel,957.88
3/27/21,ID00167,MC,HOCOC,4/3/21,5/1/22,Comprehensive,Premium,Private,Mitsubishi ,SUV,2018,Silver,Automatic,Diesel,957.88
7/5/16,ID00168,MC,HOCOC,7/12/16,7/12/17,Comprehensive,Basic,Private,Honda,Sedan,2016,White,Automatic,Gasoline,447.01
7/25/17,ID00168,MC,HOCOC,8/1/17,8/1/18,Comprehensive,Basic,Private,Honda,Sedan,2016,White,Automatic,Gasoline,447.01
8/14/18,ID00168,MC,HOCOC,8/21/18,8/21/19,Comprehensive,Premium,Private,Honda,Sedan,2016,White,Automatic,Gasoline,447.01
9/3/19,ID00168,MC,HOCOC,9/10/19,9/10/20,Comprehensive,Premium,Private,Honda,Sedan,2016,White,Automatic,Gasoline,447.01
9/22/20,ID00168,MC,HOCOC,9/29/20,9/29/21,Comprehensive,Premium,Private,Honda,Sedan,2016,White,Automatic,Gasoline,447.01
10/12/21,ID00168,MC,HOCOC,10/19/21,10/19/22,Comprehensive,Premium,Private,Honda,Sedan,2016,White,Automatic,Gasoline,447.01
10/14/13,ID00169,MC,IMECA,10/21/13,10/21/14,CTPL,Basic,Private,Nissan,Pickup,2011,Black,Manual ,Diesel,1211.25
10/28/14,ID00169,MC,IMECA,11/4/14,11/4/15,CTPL,Basic,Private,Nissan,Pickup,2011,Black,Manual ,Diesel,1211.25
11/11/15,ID00169,MC,IMECA,11/18/15,11/18/16,CTPL,Basic,Private,Nissan,Pickup,2011,Black,Manual ,Diesel,1211.25
11/24/16,ID00169,MC,IMECA,12/1/16,12/1/17,CTPL,Basic,Private,Nissan,Pickup,2011,Black,Manual ,Diesel,1211.25
12/8/17,ID00169,MC,IMECA,12/15/17,12/15/18,Comprehensive,Premium,Private,Nissan,Pickup,2011,Black,Manual ,Diesel,1211.25
12/22/18,ID00169,MC,IMECA,12/29/18,12/29/19,Comprehensive,Premium,Private,Nissan,Pickup,2011,Black,Manual ,Diesel,1211.25
1/5/20,ID00169,MC,IMECA,1/12/20,1/12/21,Comprehensive,Premium,Private,Nissan,Pickup,2011,Black,Manual ,Diesel,1211.25
5/7/17,ID00170,MC,IMECA,5/14/17,5/14/18,Comprehensive,Basic,Private,Hyundai,SUV,2015,Silver,Automatic,Gasoline,957.88
6/27/18,ID00170,MC,IMECA,7/4/18,7/4/19,Comprehensive,Basic,Private,Hyundai,SUV,2015,Silver,Automatic,Gasoline,957.88
8/17/19,ID00170,MC,IMECA,8/24/19,8/24/20,Comprehensive,Basic,Private,Hyundai,SUV,2015,Silver,Automatic,Gasoline,957.88
10/6/20,ID00170,MC,IMECA,10/13/20,10/13/21,Comprehensive,Basic,Private,Hyundai,SUV,2015,Silver,Automatic,Gasoline,957.88
11/5/19,ID00171,MC,IMECA,11/12/19,11/12/20,Comprehensive,Premium,Private,Ford,Pickup,2013,Blue,Manual ,Diesel,1211.25
11/22/20,ID00171,MC,IMECA,11/28/20,11/28/21,Comprehensive,Premium,Private,Ford,Pickup,2013,Blue,Manual ,Diesel,1211.25
12/10/21,ID00171,MC,IMECA,12/15/21,12/15/22,Comprehensive,Premium,Private,Ford,Pickup,2013,Blue,Manual ,Diesel,1211.25
8/15/15,ID00172,MC,BGRN,8/22/15,8/22/16,CTPL,Premium,Private,Kia,Sedan,2015,Yellow,Automatic,Gasoline,447.01
9/1/16,ID00172,MC,BGRN,9/8/16,9/8/17,CTPL,Premium,Private,Kia,Sedan,2015,Yellow,Automatic,Gasoline,447.01
9/19/17,ID00172,MC,BGRN,9/26/17,9/26/18,CTPL,Premium,Private,Kia,Sedan,2015,Yellow,Automatic,Gasoline,447.01
10/7/18,ID00172,MC,BGRN,10/14/18,10/14/19,Comprehensive,Basic,Private,Kia,Sedan,2015,Yellow,Automatic,Gasoline,447.01
10/25/19,ID00172,MC,BGRN,11/1/19,11/1/20,Comprehensive,Basic,Private,Kia,Sedan,2015,Yellow,Automatic,Gasoline,447.01
11/8/14,ID00173,MC,IMECA,11/15/14,11/15/15,Comprehensive,Basic,Commercial,Toyota,Van,2013,Silver,Manual ,Diesel,848.75
11/27/15,ID00173,MC,IMECA,12/4/15,12/4/16,Comprehensive,Basic,Commercial,Toyota,Van,2013,Silver,Manual ,Diesel,848.75
12/15/16,ID00173,MC,IMECA,12/22/16,12/22/17,Comprehensive,Basic,Commercial,Toyota,Van,2013,Silver,Manual ,Diesel,848.75
1/3/18,ID00173,MC,IMECA,1/10/18,1/10/19,CTPL,Premium,Commercial,Toyota,Van,2013,Silver,Manual ,Diesel,848.75
1/22/19,ID00173,MC,IMECA,1/29/19,1/29/20,CTPL,Premium,Commercial,Toyota,Van,2013,Silver,Manual ,Diesel,848.75
4/1/19,ID00174,MC,IMECA,4/8/19,4/7/20,CTPL,Premium,Private,Mazda,Sedan,2019,White,Automatic,Gasoline,447.01
4/13/20,ID00174,MC,IMECA,4/20/20,4/21/21,CTPL,Premium,Private,Mazda,Sedan,2019,White,Automatic,Gasoline,447.01
4/26/21,ID00174,MC,IMECA,5/3/21,5/3/22,CTPL,Premium,Private,Mazda,Sedan,2019,White,Automatic,Gasoline,447.01
4/1/19,ID00175,MC,BGRN,4/8/19,4/7/20,Comprehensive,Premium,Private,Audi,SUV,2018,Black,Automatic,Diesel,957.88
4/13/20,ID00175,MC,BGRN,4/20/20,4/21/21,Comprehensive,Premium,Private,Audi,SUV,2018,Black,Automatic,Diesel,957.88
4/26/21,ID00175,MC,BGRN,5/3/21,5/3/22,Comprehensive,Premium,Private,Audi,SUV,2018,Black,Automatic,Diesel,957.88
12/8/17,ID00176,MC,BGRN,12/15/17,12/15/18,Comprehensive,Basic,Private,Honda,Sedan,2017,Black,Automatic,Gasoline,447.01
12/22/18,ID00176,MC,BGRN,12/29/18,12/29/19,Comprehensive,Basic,Private,Honda,Sedan,2017,Black,Automatic,Gasoline,447.01
1/5/20,ID00176,MC,BGRN,1/12/20,1/12/21,Comprehensive,Basic,Private,Honda,Sedan,2017,Black,Automatic,Gasoline,447.01
1/18/21,ID00176,MC,BGRN,1/25/21,1/25/22,Comprehensive,Basic,Private,Honda,Sedan,2017,Black,Automatic,Gasoline,447.01
3/1/14,ID00177,MC,BCDO,3/8/14,3/8/15,CTPL,Premium,Commercial,Nissan,Van,2012,Silver,Manual ,Diesel,848.75
3/17/15,ID00177,MC,BCDO,3/24/15,3/23/16,CTPL,Premium,Commercial,Nissan,Van,2012,Silver,Manual ,Diesel,848.75
4/1/16,ID00177,MC,BCDO,4/8/16,4/9/17,CTPL,Premium,Commercial,Nissan,Van,2012,Silver,Manual ,Diesel,848.75
4/17/17,ID00177,MC,BCDO,4/24/17,4/24/18,CTPL,Premium,Commercial,Nissan,Van,2012,Silver,Manual ,Diesel,848.75
5/3/18,ID00177,MC,BCDO,5/10/18,5/10/19,CTPL,Premium,Commercial,Nissan,Van,2012,Silver,Manual ,Diesel,848.75
12/9/16,ID00178,MC,BCDO,12/16/16,12/16/17,CTPL,Basic,Private,Suzuki,Hatchback,2013,Red,Automatic,Gasoline,486.92
12/23/17,ID00178,MC,BCDO,12/28/17,12/28/18,CTPL,Basic,Private,Suzuki,Hatchback,2013,Red,Automatic,Gasoline,486.92
1/6/19,ID00178,MC,BCDO,1/9/19,1/9/20,CTPL,Basic,Private,Suzuki,Hatchback,2013,Red,Automatic,Gasoline,486.92
1/20/20,ID00178,MC,BCDO,1/21/20,1/21/21,Comprehensive,Basic,Private,Mazda,Sedan,2019,White,Manual ,Gasoline,447.01
2/2/21,ID00178,MC,BCDO,2/1/21,2/1/22,Comprehensive,Basic,Private,Mazda,Sedan,2019,White,Manual ,Gasoline,447.01
7/26/18,ID00179,MC,BCDO,8/2/18,8/2/19,CTPL,Premium,Private,Hyundai,Sedan,2019,Black,Automatic,Gasoline,447.01
8/12/19,ID00179,MC,BCDO,8/19/19,8/19/20,CTPL,Premium,Private,Hyundai,Sedan,2019,Black,Automatic,Gasoline,447.01
8/28/20,ID00179,MC,BCDO,9/4/20,9/4/21,CTPL,Premium,Private,Hyundai,Sedan,2019,Black,Automatic,Gasoline,447.01
9/14/21,ID00179,MC,BCDO,9/21/21,9/21/22,CTPL,Premium,Private,Hyundai,Sedan,2019,Black,Automatic,Gasoline,447.01
4/11/18,ID00180,MC,IMECA,4/18/18,4/18/19,Comprehensive,Basic,Private,Honda,SUV,2017,Silver,Manual ,Diesel,957.88
4/24/19,ID00180,MC,IMECA,5/1/19,5/1/20,Comprehensive,Basic,Private,Honda,SUV,2017,Silver,Manual ,Diesel,957.88
5/6/20,ID00180,MC,IMECA,5/13/20,5/13/21,Comprehensive,Basic,Private,Honda,SUV,2017,Silver,Manual ,Diesel,957.88
5/19/21,ID00180,MC,IMECA,5/26/21,5/26/22,Comprehensive,Basic,Private,Honda,SUV,2017,Silver,Manual ,Diesel,957.88
10/16/16,ID00181,MC,BCDO,10/23/16,10/23/17,CTPL,Premium,Private,Hyundai,Sedan,2016,Black,Automatic,Gasoline,447.01
10/31/17,ID00181,MC,BCDO,11/7/17,11/7/18,CTPL,Premium,Private,Hyundai,Sedan,2016,Black,Automatic,Gasoline,447.01
11/15/18,ID00181,MC,BCDO,11/22/18,11/22/19,CTPL,Premium,Private,Hyundai,Sedan,2016,Black,Automatic,Gasoline,447.01
11/30/19,ID00181,MC,BCDO,12/7/19,12/7/20,CTPL,Premium,Private,Hyundai,Sedan,2016,Black,Automatic,Gasoline,447.01
12/14/20,ID00181,MC,BCDO,12/21/20,12/21/21,CTPL,Premium,Private,Hyundai,Sedan,2016,Black,Automatic,Gasoline,447.01
2/28/21,ID00182,MC,BCDO,3/9/21,3/9/22,Comprehensive,Premium,Private,Mazda,Sedan,2019,White,Automatic,Gasoline,447.01
2/1/19,ID00183,MC,IMECA,2/8/19,2/8/20,Comprehensive,Premium,Commercial,Mitsubishi,MPV,2018,Red,Manual,Gasoline,199.55
2/19/20,ID00183,MC,IMECA,2/28/20,2/28/21,Comprehensive,Premium,Commercial,Mitsubishi,MPV,2018,Red,Manual,Gasoline,199.55
3/8/21,ID00183,MC,IMECA,3/19/21,3/19/22,Comprehensive,Premium,Commercial,Mitsubishi,MPV,2018,Red,Manual,Gasoline,199.55
7/11/18,ID00184,MC,IMECA,7/18/18,7/18/19,Comprehensive,Basic,Private,Kia,SUV,2015,White,Automatic,Diesel,957.88
7/30/19,ID00184,MC,IMECA,8/6/19,8/6/20,Comprehensive,Basic,Private,Kia,SUV,2015,White,Automatic,Diesel,957.88
8/17/20,ID00184,MC,IMECA,8/24/20,8/24/21,Comprehensive,Basic,Private,Kia,SUV,2015,White,Automatic,Diesel,957.88
9/5/21,ID00184,MC,IMECA,9/12/21,9/12/22,Comprehensive,Basic,Private,Kia,SUV,2015,White,Automatic,Diesel,957.88
7/17/20,ID00185,MC,IMECA,6/24/20,6/24/21,CTPL,Basic,Commercial,Honda,Hatchback,2017,Red,Manual,Gasoline,486.92
7/6/21,ID00185,MC,IMECA,7/13/21,7/13/22,CTPL,Basic,Commercial,Honda,Hatchback,2017,Red,Manual,Gasoline,486.92
5/12/18,ID00186,MC,IMECA,5/19/18,5/19/19,Comprehensive,Basic,Private,Chevrolet,Sedan,2018,Blue,Automatic,Gasoline,447.01
5/28/19,ID00186,MC,IMECA,6/4/19,6/4/20,Comprehensive,Basic,Private,Chevrolet,Sedan,2018,Blue,Automatic,Gasoline,447.01
6/12/20,ID00186,MC,IMECA,6/19/20,6/19/21,Comprehensive,Basic,Private,Chevrolet,Sedan,2018,Blue,Automatic,Gasoline,447.01
6/28/21,ID00186,MC,IMECA,7/5/21,7/5/22,Comprehensive,Basic,Private,Chevrolet,Sedan,2018,Blue,Automatic,Gasoline,447.01
6/11/18,ID00187,MC,IMECA,6/18/18,6/18/19,CTPL,Premium,Commercial,Toyota,Van,2015,Black,Manual,Diesel,848.75
7/3/19,ID00187,MC,IMECA,7/10/19,6/10/20,CTPL,Premium,Commercial,Toyota,Van,2015,Black,Manual,Diesel,848.75
7/24/20,ID00187,MC,IMECA,7/31/20,6/3/21,CTPL,Premium,Commercial,Toyota,Van,2015,Black,Manual,Diesel,848.75
8/15/21,ID00187,MC,IMECA,8/22/21,5/27/22,CTPL,Premium,Commercial,Toyota,Van,2015,Black,Manual,Diesel,848.75
6/7/19,ID00188,MC,IMECA,6/14/19,6/14/20,Comprehensive,Basic,Private,Nissan,Sedan,2019,Silver,Automatic,Gasoline,447.01
6/28/20,ID00188,MC,IMECA,7/5/20,7/5/21,Comprehensive,Basic,Private,Nissan,Sedan,2019,Silver,Automatic,Gasoline,447.01
